,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,674,255,326,419,255,234,310,92,343,565,92,435
1,350,153,650,197,153,424,199,226,422,352,226,648
2,646,393,354,253,393,172,258,182,167,651,182,349
3,399,231,601,168,231,311,147,290,332,378,290,622
4,679,418,321,261,418,151,231,170,181,649,170,351
5,437,239,563,198,239,258,151,305,305,390,305,610
6,688,424,312,264,424,136,228,176,172,652,176,348
7,436,241,564,195,241,278,138,286,335,379,286,621
8,703,436,297,267,436,135,236,162,166,672,162,328
9,444,253,556,191,253,262,147,294,306,400,294,600
10,686,430,314,256,430,146,217,168,185,647,168,353
11,441,248,559,193,248,268,128,291,333,376,291,624
12,682,411,318,271,411,149,226,169,194,637,169,363
13,445,249,555,196,249,277,127,278,346,376,278,624
14,676,423,324,253,423,150,208,174,195,631,174,369
15,453,263,547,190,263,288,133,259,345,396,259,604
16,695,447,305,248,447,145,193,160,200,640,160,360
17,444,267,556,177,267,288,120,268,345,387,268,613
18,678,432,322,246,432,153,207,169,192,639,169,361
19,446,258,554,188,258,280,124,274,344,382,274,618
20,675,421,325,254,421,156,209,169,201,630,169,370
21,442,266,558,176,266,277,120,281,333,386,281,614
22,699,436,301,263,436,143,208,158,198,644,158,356
23,441,269,559,172,269,276,127,283,321,396,283,604
24,691,431,309,260,431,149,208,160,201,639,160,361
25,452,259,548,193,259,276,123,272,346,382,272,618
26,684,448,316,236,448,148,193,168,191,641,168,359
27,439,276,561,163,276,287,105,274,345,381,274,619
28,702,446,298,256,446,142,202,156,196,648,156,352
29,439,262,561,177,262,292,121,269,348,383,269,617
30,700,464,300,236,464,147,191,153,192,655,153,345
31,439,264,561,175,264,262,116,299,321,380,299,620
32,724,445,276,279,445,122,222,154,179,667,154,333
33,457,276,543,181,276,291,126,252,346,402,252,598
34,696,434,304,262,434,149,226,155,185,660,155,340
35,443,265,557,178,265,278,121,279,335,386,279,614
36,707,434,293,273,434,135,219,158,189,653,158,347
37,440,259,560,181,259,263,130,297,314,389,297,611
38,705,464,295,241,464,128,189,167,180,653,167,347
39,451,286,549,165,286,299,102,250,362,388,250,612
40,691,444,309,247,444,158,210,151,195,654,151,346
41,468,276,532,192,276,264,119,268,337,395,268,605
42,660,423,340,237,423,166,197,174,206,620,174,380
43,442,257,558,185,257,275,110,283,350,367,283,633
44,700,439,300,261,439,137,213,163,185,652,163,348
45,446,267,554,179,267,279,120,275,338,387,275,613
46,691,451,309,240,451,163,203,146,200,654,146,346
47,445,270,555,175,270,272,114,283,333,384,283,616
48,692,429,308,263,429,135,212,173,186,641,173,359
49,461,283,539,178,283,266,118,273,326,401,273,599
50,690,442,310,248,442,151,198,159,201,640,159,360
51,471,291,529,180,291,273,109,256,344,400,256,600
52,670,415,330,255,415,159,217,171,197,632,171,368
53,424,258,576,166,258,319,109,257,376,367,257,633
54,699,472,301,227,472,148,185,153,190,657,153,343
55,454,296,546,158,296,255,101,291,312,397,291,603
56,675,441,325,234,441,141,192,184,183,633,184,367
57,440,265,560,175,265,268,126,292,317,391,292,609
58,697,458,303,239,458,146,189,157,196,647,157,353
59,433,262,567,171,262,299,105,268,365,367,268,633
60,718,456,282,262,456,134,209,148,187,665,148,335
61,424,259,576,165,259,305,102,271,368,361,271,639
62,686,455,314,231,455,144,196,170,179,651,170,349
63,451,299,549,152,299,260,103,289,309,402,289,598
64,689,443,311,246,443,142,192,169,196,635,169,365
65,442,272,558,170,272,271,102,287,339,374,287,626
66,689,440,311,249,440,143,202,168,190,642,168,358
67,450,281,550,169,281,266,114,284,321,395,284,605
68,694,462,306,232,462,146,177,160,201,639,160,361
69,446,286,554,160,286,287,93,267,354,379,267,621
70,709,463,291,246,463,139,201,152,184,664,152,336
71,461,302,539,159,302,263,100,276,322,402,276,598
72,668,426,332,242,426,153,197,179,198,623,179,377
73,459,293,541,166,293,263,109,278,320,402,278,598
74,694,418,306,276,418,140,218,166,198,636,166,364
75,460,274,540,186,274,283,116,257,353,390,257,610
76,685,438,315,247,438,147,207,168,187,645,168,355
77,440,249,560,191,249,278,121,282,348,370,282,630
78,668,447,332,221,447,154,177,178,198,624,178,376
79,468,296,532,172,296,267,101,265,338,397,265,603
80,655,425,345,230,425,172,192,173,210,617,173,383
81,461,291,539,170,291,274,101,265,343,392,265,608
82,690,438,310,252,438,142,205,168,189,643,168,357
83,450,282,550,168,282,280,108,270,340,390,270,610
84,679,439,321,240,439,147,196,174,191,635,174,365
85,431,264,569,167,264,284,111,285,340,375,285,625
86,688,447,312,241,447,148,197,164,192,644,164,356
87,465,299,535,166,299,282,104,253,344,403,253,597
88,676,435,324,241,435,163,192,161,212,627,161,373
89,440,266,560,174,266,264,102,296,336,368,296,632
90,676,435,324,241,435,142,194,182,189,629,182,371
91,454,276,546,178,276,297,109,249,366,385,249,615
92,695,476,305,219,476,142,175,163,186,651,163,349
93,436,294,564,142,294,273,94,291,321,388,291,612
94,693,438,307,255,438,135,209,172,181,647,172,353
95,456,292,544,164,292,271,103,273,332,395,273,605
96,659,412,341,247,412,164,195,177,216,607,177,393
97,479,282,521,197,282,254,126,267,325,408,267,592
98,663,430,337,233,430,166,191,171,208,621,171,379
99,438,276,562,162,276,279,111,283,330,387,283,613
