,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,71,5,929,66,5,904,24,25,946,29,25,971
1,786,360,214,426,360,200,405,14,221,765,14,235
2,853,710,147,143,710,136,154,11,125,864,11,136
3,848,654,152,194,654,78,192,74,80,846,74,154
4,760,499,240,261,499,70,266,170,65,765,170,235
5,721,500,279,221,500,69,231,210,59,731,210,269
6,283,129,717,154,129,64,164,653,54,293,653,707
7,899,589,101,310,589,24,313,77,21,902,77,98
8,463,297,537,166,297,56,168,481,54,465,481,535
9,828,545,172,283,545,47,267,125,63,812,125,188
10,293,153,707,140,153,62,139,645,63,292,645,708
11,897,593,103,304,593,26,299,77,31,892,77,108
12,364,224,636,140,224,55,134,581,61,358,581,642
13,867,556,133,311,556,31,290,102,52,846,102,154
14,396,244,604,152,244,56,148,548,60,392,548,608
15,855,580,145,275,580,28,237,117,66,817,117,183
16,361,206,639,155,206,52,139,587,68,345,587,655
17,886,587,114,299,587,26,271,88,54,858,88,142
18,318,178,682,140,178,59,135,623,64,313,623,687
19,874,568,126,306,568,34,293,92,47,861,92,139
20,487,296,513,191,296,54,185,459,60,481,459,519
21,718,462,282,256,462,54,229,228,81,691,228,309
22,389,203,611,186,203,65,173,546,78,376,546,624
23,804,522,196,282,522,47,254,149,75,776,149,224
24,378,211,622,167,211,63,154,559,76,365,559,635
25,833,548,167,285,548,33,247,134,71,795,134,205
26,444,257,556,187,257,52,168,504,71,425,504,575
27,733,474,267,259,474,55,236,212,78,710,212,290
28,427,244,573,183,244,63,172,510,74,416,510,584
29,729,481,271,248,481,54,209,217,93,690,217,310
30,449,272,551,177,272,57,153,494,81,425,494,575
31,680,422,320,258,422,58,226,262,90,648,262,352
32,501,289,499,212,289,67,182,432,97,471,432,529
33,649,394,351,255,394,66,229,285,92,623,285,377
34,432,265,568,167,265,73,145,495,95,410,495,590
35,682,406,318,276,406,59,238,259,97,644,259,356
36,481,276,519,205,276,66,173,453,98,449,453,551
37,645,374,355,271,374,61,223,294,109,597,294,403
38,500,286,500,214,286,78,183,422,109,469,422,531
39,603,369,397,234,369,57,165,340,126,534,340,466
40,531,300,469,231,300,67,167,402,131,467,402,533
41,633,358,367,275,358,71,212,296,134,570,296,430
42,535,301,465,234,301,73,151,392,156,452,392,548
43,642,345,358,297,345,66,195,292,168,540,292,460
44,525,275,475,250,275,73,158,402,165,433,402,567
45,633,321,367,312,321,77,217,290,172,538,290,462
46,557,279,443,278,279,65,157,378,186,436,378,564
47,607,321,393,286,321,78,190,315,174,511,315,489
48,562,297,438,265,297,77,156,361,186,453,361,547
49,612,334,388,278,334,81,171,307,188,505,307,495
50,558,292,442,266,292,79,148,363,197,440,363,560
51,632,328,368,304,328,81,176,287,209,504,287,496
52,534,266,466,268,266,88,149,378,207,415,378,585
53,658,338,342,320,338,73,191,269,202,529,269,471
54,521,236,479,285,236,74,164,405,195,400,405,600
55,659,345,341,314,345,84,184,257,214,529,257,471
56,548,280,452,268,280,88,160,364,196,440,364,560
57,646,330,354,316,330,78,173,276,221,503,276,497
58,549,287,451,262,287,88,146,363,204,433,363,567
59,619,318,381,301,318,104,188,277,217,506,277,494
60,533,261,467,272,261,106,143,361,235,404,361,596
61,619,335,381,284,335,113,183,268,214,518,268,482
62,546,291,454,255,291,114,154,340,215,445,340,555
63,613,316,387,297,316,148,197,239,248,513,239,487
64,536,260,464,276,260,144,159,320,261,419,320,581
65,602,314,398,288,314,146,184,252,250,498,252,502
66,526,273,474,253,273,157,161,317,249,434,317,566
67,629,340,371,289,340,155,183,216,261,523,216,477
68,537,273,463,264,273,168,143,295,289,416,295,584
69,600,313,400,287,313,172,171,228,288,484,228,516
70,508,269,492,239,269,198,155,294,282,424,294,576
71,599,324,401,275,324,192,184,209,283,508,209,492
72,517,264,483,253,264,198,163,285,288,427,285,573
73,568,307,432,261,307,209,179,223,291,486,223,514
74,492,260,508,232,260,231,170,277,293,430,277,570
75,588,304,412,284,304,196,191,216,289,495,216,505
76,516,275,484,241,275,212,176,272,277,451,272,549
77,561,296,439,265,296,221,184,218,302,480,218,520
78,513,288,487,225,288,229,157,258,297,445,258,555
79,577,302,423,275,302,216,211,207,280,513,207,487
80,470,267,530,203,267,257,159,273,301,426,273,574
81,615,332,385,283,332,208,188,177,303,520,177,480
82,506,253,494,253,253,230,168,264,315,421,264,579
83,574,309,426,265,309,244,212,182,297,521,182,479
84,489,262,511,227,262,250,168,261,309,430,261,570
85,596,293,404,303,293,201,210,203,294,503,203,497
86,495,245,505,250,245,241,179,264,312,424,264,576
87,574,335,426,239,335,223,178,203,284,513,203,487
88,486,275,514,211,275,232,154,282,289,429,282,571
89,585,315,415,270,315,224,196,191,298,511,191,489
90,505,276,495,229,276,257,158,238,328,434,238,566
91,569,325,431,244,325,256,194,175,306,519,175,481
92,484,260,516,224,260,271,183,245,312,443,245,557
93,590,336,410,254,336,238,197,172,295,533,172,467
94,484,274,516,210,274,263,147,253,326,421,253,579
95,552,282,448,270,282,247,213,201,304,495,201,505
96,500,276,500,224,276,249,171,251,302,447,251,553
97,567,325,433,242,325,233,196,200,279,521,200,479
98,475,244,525,231,244,244,170,281,305,414,281,586
99,599,331,401,268,331,211,193,190,286,524,190,476
