,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,269,89,731,180,89,643,119,88,704,208,88,792
1,892,486,108,406,486,71,379,37,98,865,37,135
2,674,545,326,129,545,104,107,222,126,652,222,348
3,233,89,767,144,89,122,123,645,143,212,645,788
4,856,660,144,196,660,71,195,73,72,855,73,145
5,719,526,281,193,526,116,167,165,142,693,165,307
6,678,458,322,220,458,150,195,172,175,653,172,347
7,345,211,655,134,211,165,104,490,195,315,490,685
8,823,512,177,311,512,86,293,91,104,805,91,195
9,609,427,391,182,427,173,171,218,184,598,218,402
10,465,263,535,202,263,151,152,384,201,415,384,585
11,743,505,257,238,505,153,214,104,177,719,104,281
12,330,183,670,147,183,171,114,499,204,297,499,703
13,853,518,147,335,518,73,318,74,90,836,74,164
14,511,309,489,202,309,166,152,323,216,461,323,539
15,686,409,314,277,409,151,198,163,230,607,163,393
16,441,214,559,227,214,186,139,373,274,353,373,647
17,759,499,241,260,499,141,249,100,152,748,100,252
18,409,165,591,244,165,192,124,399,312,289,399,711
19,788,507,212,281,507,110,258,102,133,765,102,235
20,459,211,541,248,211,233,145,308,336,356,308,644
21,721,470,279,251,470,163,268,116,146,738,116,262
22,407,186,593,221,186,259,135,334,345,321,334,679
23,757,499,243,258,499,128,211,115,175,710,115,290
24,434,208,566,226,208,277,138,289,365,346,289,654
25,684,429,316,255,429,168,254,148,169,683,148,317
26,442,212,558,230,212,270,141,288,359,353,288,647
27,709,420,291,289,420,144,253,147,180,673,147,327
28,417,204,583,213,204,277,165,306,325,369,306,631
29,727,436,273,291,436,139,215,134,215,651,134,349
30,458,238,542,220,238,269,147,273,342,385,273,615
31,646,403,354,243,403,182,220,172,205,623,172,377
32,466,241,534,225,241,280,154,254,351,395,254,605
33,645,383,355,262,383,175,237,180,200,620,180,380
34,472,239,528,233,239,260,159,268,334,398,268,602
35,626,364,374,262,364,184,229,190,217,593,190,407
36,476,250,524,226,250,279,174,245,331,424,245,576
37,643,369,357,274,369,181,232,176,223,601,176,399
38,455,246,545,209,246,293,162,252,340,408,252,592
39,644,366,356,278,366,189,244,167,223,610,167,390
40,450,241,550,209,241,284,152,266,341,393,266,607
41,648,384,352,264,384,188,223,164,229,607,164,393
42,454,253,546,201,253,287,153,259,335,406,259,594
43,632,357,368,275,357,190,211,178,254,568,178,432
44,484,256,516,228,256,278,187,238,319,443,238,557
45,590,330,410,260,330,227,231,183,256,561,183,439
46,514,273,486,241,273,254,160,232,335,433,232,567
47,576,317,424,259,317,218,232,206,245,549,206,451
48,488,247,512,241,247,257,172,255,326,419,255,581
49,617,371,383,246,371,219,221,164,244,592,164,408
50,479,250,521,229,250,298,153,223,374,403,223,597
51,595,347,405,248,347,194,192,211,250,539,211,461
52,514,280,486,234,280,263,193,223,304,473,223,527
53,583,322,417,261,322,218,209,199,270,531,199,469
54,489,261,511,228,261,255,181,256,302,442,256,558
55,590,324,410,266,324,217,206,193,277,530,193,470
56,507,272,493,235,272,264,178,229,321,450,229,550
57,592,358,408,234,358,207,215,201,226,573,201,427
58,499,273,501,226,273,262,145,239,343,418,239,582
59,601,340,399,261,340,213,212,186,262,552,186,448
60,507,271,493,236,271,273,170,220,339,441,220,559
61,583,320,417,263,320,214,231,203,246,551,203,449
62,462,246,538,216,246,294,170,244,340,416,244,584
63,605,345,395,260,345,202,219,193,243,564,193,436
64,494,274,506,220,274,260,164,246,316,438,246,562
65,581,345,419,236,345,223,219,196,240,564,196,436
66,477,246,523,231,246,249,164,274,316,410,274,590
67,603,349,397,254,349,218,218,179,254,567,179,433
68,491,255,509,236,255,266,166,243,336,421,243,579
69,581,347,419,234,347,209,215,210,228,562,210,438
70,488,239,512,249,239,267,189,245,327,428,245,572
71,577,315,423,262,315,223,203,200,282,518,200,482
72,504,284,496,220,284,251,180,245,291,464,245,536
73,589,333,411,256,333,228,216,183,268,549,183,451
74,493,266,507,227,266,278,171,229,334,437,229,563
75,581,348,419,233,348,224,202,195,255,550,195,450
76,518,277,482,241,277,270,161,212,350,438,212,562
77,582,336,418,246,336,223,208,195,261,544,195,456
78,485,271,515,214,271,286,169,229,331,440,229,560
79,624,348,376,276,348,187,205,189,258,553,189,447
80,497,278,503,219,278,283,173,220,329,451,220,549
81,570,335,430,235,335,230,201,200,264,536,200,464
82,512,278,488,234,278,263,157,225,340,435,225,565
83,567,311,433,256,311,238,232,195,262,543,195,457
84,506,256,494,250,256,263,188,231,325,444,231,556
85,544,296,456,248,296,265,221,191,292,517,191,483
86,517,277,483,240,277,258,192,225,306,469,225,531
87,581,327,419,254,327,226,218,193,262,545,193,455
88,498,265,502,233,265,254,172,248,315,437,248,563
89,556,304,444,252,304,242,215,202,279,519,202,481
90,552,313,448,239,313,238,164,210,313,477,210,523
91,522,323,478,199,323,252,182,226,269,505,226,495
92,575,323,425,252,323,244,177,181,319,500,181,500
93,515,283,485,232,283,271,181,214,322,464,214,536
94,549,309,451,240,309,224,212,227,252,521,227,479
95,507,286,493,221,286,252,169,241,304,455,241,545
96,576,303,424,273,303,223,215,201,281,518,201,482
97,508,264,492,244,264,258,195,234,307,459,234,541
98,591,317,409,274,317,222,206,187,290,523,187,477
99,488,277,512,211,277,267,163,245,315,440,245,560
