,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,226,75,774,151,75,684,136,90,699,211,90,789
1,864,421,136,443,421,85,437,51,91,858,51,142
2,708,582,292,126,582,99,128,193,97,710,193,290
3,217,81,783,136,81,130,126,653,140,207,653,793
4,845,656,155,189,656,75,186,80,78,842,80,158
5,723,577,277,146,577,109,115,168,140,692,168,308
6,717,554,283,163,554,118,122,165,159,676,165,324
7,607,421,393,186,421,144,145,249,185,566,249,434
8,476,302,524,174,302,133,130,391,177,432,391,568
9,735,509,265,226,509,112,184,153,154,693,153,307
10,326,172,674,154,172,147,119,527,182,291,527,709
11,825,525,175,300,525,101,279,74,122,804,74,196
12,656,423,344,233,423,131,162,213,202,585,213,415
13,512,282,488,230,282,157,151,331,236,433,331,567
14,712,442,288,270,442,130,178,158,222,620,158,380
15,432,187,568,245,187,162,135,406,272,322,406,678
16,790,522,210,268,522,124,231,86,161,753,86,247
17,446,195,554,251,195,132,131,422,252,326,422,674
18,764,496,236,268,496,124,242,112,150,738,112,262
19,485,201,515,284,201,157,129,358,312,330,358,670
20,721,472,279,249,472,135,232,144,152,704,144,296
21,480,196,520,284,196,190,142,330,332,338,330,662
22,691,450,309,241,450,160,240,149,161,690,149,310
23,473,235,527,238,235,198,145,329,291,380,329,620
24,683,386,317,297,386,170,255,147,212,641,147,359
25,461,209,539,252,209,218,146,321,324,355,321,645
26,698,424,302,274,424,161,231,141,204,655,141,345
27,450,221,550,229,221,259,155,291,333,376,291,624
28,675,397,325,278,397,165,235,160,208,632,160,368
29,457,233,543,224,233,260,153,283,331,386,283,614
30,683,404,317,279,404,167,247,150,199,651,150,349
31,451,211,549,240,211,280,137,269,383,348,269,652
32,655,402,345,253,402,180,242,165,191,644,165,356
33,465,242,535,223,242,249,151,286,321,393,286,607
34,630,374,370,256,374,184,240,186,200,614,186,386
35,491,242,509,249,242,264,176,245,337,418,245,582
36,624,383,376,241,383,207,215,169,233,598,169,402
37,457,251,543,206,251,277,162,266,321,413,266,587
38,637,358,363,279,358,184,224,179,239,582,179,418
39,471,221,529,250,221,258,179,271,329,400,271,600
40,614,364,386,250,364,196,206,190,240,570,190,430
41,476,276,524,200,276,277,165,247,312,441,247,559
42,612,342,388,270,342,193,208,195,255,550,195,450
43,494,264,506,230,264,245,166,261,309,430,261,570
44,595,355,405,240,355,215,194,190,261,549,190,451
45,513,277,487,236,277,277,179,210,334,456,210,544
46,602,345,398,257,345,215,186,183,286,531,183,469
47,516,278,484,238,278,261,172,223,327,450,223,550
48,579,322,421,257,322,232,224,189,265,546,189,454
49,494,260,506,234,260,279,178,227,335,438,227,562
50,598,356,402,242,356,219,217,183,244,573,183,427
51,482,255,518,227,255,251,156,267,322,411,267,589
52,620,354,380,266,354,195,217,185,244,571,185,429
53,477,265,523,212,265,272,157,251,327,422,251,578
54,618,374,382,244,374,199,209,183,234,583,183,417
55,470,267,530,203,267,288,142,242,349,409,242,591
56,580,338,420,242,338,229,223,191,248,561,191,439
57,507,261,493,246,261,236,160,257,322,421,257,579
58,613,357,387,256,357,218,230,169,244,587,169,413
59,479,270,521,209,270,257,141,264,325,411,264,589
60,582,318,418,264,318,238,234,180,268,552,180,448
61,516,281,484,235,281,247,167,237,315,448,237,552
62,578,323,422,255,323,243,239,179,259,562,179,438
63,491,269,509,222,269,281,166,228,337,435,228,565
64,612,359,388,253,359,215,206,173,262,565,173,435
65,506,288,494,218,288,270,164,224,324,452,224,548
66,563,311,437,252,311,225,225,212,252,536,212,464
67,494,270,506,224,270,276,179,230,321,449,230,551
68,589,327,411,262,327,219,191,192,290,518,192,482
69,500,280,500,220,280,242,167,258,295,447,258,553
70,586,333,414,253,333,244,223,170,274,556,170,444
71,489,266,511,223,266,248,160,263,311,426,263,574
72,579,344,421,235,344,223,214,198,244,558,198,442
73,485,264,515,221,264,272,150,243,343,414,243,586
74,594,342,406,252,342,219,222,187,249,564,187,436
75,478,264,522,214,264,282,154,240,342,418,240,582
76,600,328,400,272,328,215,223,185,264,551,185,449
77,522,280,478,242,280,237,179,241,300,459,241,541
78,600,367,400,233,367,201,195,199,239,562,199,438
79,466,255,534,211,255,285,149,249,347,404,249,596
80,604,348,396,256,348,217,234,179,239,582,179,418
81,479,250,521,229,250,291,164,230,356,414,230,586
82,604,365,396,239,365,225,203,171,261,568,171,432
83,524,303,476,221,303,248,164,228,305,467,228,533
84,537,318,463,219,318,249,199,214,269,517,214,483
85,536,303,464,233,303,249,189,215,293,492,215,508
86,545,298,455,247,298,237,193,218,291,491,218,509
87,542,296,458,246,296,255,205,203,296,501,203,499
88,537,308,463,229,308,256,198,207,287,506,207,494
89,519,286,481,233,286,240,186,241,287,472,241,528
90,559,288,441,271,288,238,200,203,309,488,203,512
91,549,318,451,231,318,251,190,200,292,508,200,492
92,550,312,450,238,312,248,172,202,314,484,202,516
93,506,304,494,202,304,278,181,216,299,485,216,515
94,581,311,419,270,311,215,199,204,286,510,204,490
95,516,276,484,240,276,270,201,214,309,477,214,523
96,572,321,428,251,321,228,197,200,282,518,200,482
97,489,263,511,226,263,259,177,252,308,440,252,560
98,579,337,421,242,337,224,218,197,248,555,197,445
99,475,261,525,214,261,282,175,243,321,436,243,564
