,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,168,37,832,131,37,738,61,94,808,98,94,902
1,859,424,141,435,424,103,413,38,125,837,38,163
2,698,599,302,99,599,103,99,199,103,698,199,302
3,750,593,250,157,593,118,170,132,105,763,132,237
4,678,557,322,121,557,125,131,197,115,688,197,312
5,242,105,758,137,105,133,144,625,126,249,625,751
6,859,619,141,240,619,70,252,71,58,871,71,129
7,701,515,299,186,515,111,183,188,114,698,188,302
8,637,401,363,236,401,121,220,242,137,621,242,379
9,421,225,579,196,225,117,165,462,148,390,462,610
10,815,522,185,293,522,87,261,98,119,783,98,217
11,272,129,728,143,129,132,137,596,138,266,596,734
12,848,586,152,262,586,64,258,88,68,844,88,156
13,682,454,318,228,454,114,223,204,119,677,204,323
14,492,302,508,190,302,127,175,381,142,477,381,523
15,702,441,298,261,441,122,217,176,166,658,176,342
16,358,204,642,154,204,119,125,523,148,329,523,671
17,839,526,161,313,526,64,286,97,91,812,97,188
18,468,309,532,159,309,111,150,421,120,459,421,541
19,734,458,266,276,458,93,220,173,149,678,173,322
20,372,216,628,156,216,131,132,497,155,348,497,652
21,836,540,164,296,540,59,256,105,99,796,105,204
22,425,269,575,156,269,132,150,443,138,419,443,581
23,777,481,223,296,481,81,222,142,155,703,142,297
24,423,220,577,203,220,128,141,449,190,361,449,639
25,777,484,223,293,484,64,221,159,136,705,159,295
26,477,253,523,224,253,127,143,396,208,396,396,604
27,721,392,279,329,392,104,245,175,188,637,175,363
28,491,256,509,235,256,124,136,385,223,392,385,608
29,690,402,310,288,402,124,224,186,188,626,186,374
30,460,237,540,223,237,167,143,373,247,380,373,620
31,726,388,274,338,388,119,234,155,223,622,155,378
32,484,255,516,229,255,183,137,333,275,392,333,608
33,681,363,319,318,363,149,224,170,243,587,170,413
34,481,239,519,242,239,185,158,334,269,397,334,603
35,686,411,314,275,411,137,202,177,210,613,177,387
36,466,229,534,237,229,215,135,319,317,364,319,636
37,690,411,310,279,411,159,212,151,226,623,151,377
38,469,247,531,222,247,226,139,305,309,386,305,614
39,678,369,322,309,369,165,241,157,233,610,157,390
40,461,233,539,228,233,240,145,299,323,378,299,622
41,681,391,319,290,391,157,229,162,218,620,162,380
42,473,261,527,212,261,247,135,280,324,396,280,604
43,647,368,353,279,368,182,201,171,260,569,171,431
44,482,249,518,233,249,266,170,252,329,419,252,581
45,642,379,358,263,379,195,217,163,241,596,163,404
46,466,248,534,218,248,282,153,252,347,401,252,599
47,668,365,332,303,365,184,229,148,258,594,148,406
48,427,229,573,198,229,272,136,301,334,365,301,635
49,679,416,321,263,416,170,212,151,221,628,151,372
50,446,237,554,209,237,270,140,284,339,377,284,623
51,671,375,329,296,375,186,247,143,235,622,143,378
52,478,272,522,206,272,263,143,259,326,415,259,585
53,633,345,367,288,345,201,230,166,259,575,166,425
54,436,247,564,189,247,290,142,274,337,389,274,611
55,661,378,339,283,378,196,228,143,251,606,143,394
56,468,258,532,210,258,286,156,246,340,414,246,586
57,639,374,361,265,374,193,220,168,238,594,168,406
58,448,231,552,217,231,299,151,253,365,382,253,618
59,642,364,358,278,364,188,221,170,245,585,170,415
60,455,268,545,187,268,286,146,259,327,414,259,586
61,645,338,355,307,338,190,244,165,253,582,165,418
62,452,252,548,200,252,283,157,265,326,409,265,591
63,627,347,373,280,347,190,219,183,251,566,183,434
64,436,256,564,180,256,293,151,271,322,407,271,593
65,655,395,345,260,395,177,198,168,239,593,168,407
66,469,265,531,204,265,279,151,252,332,416,252,584
67,656,392,344,264,392,209,205,135,268,597,135,403
68,422,238,578,184,238,269,133,309,320,371,309,629
69,660,376,340,284,376,176,224,164,236,600,164,400
70,463,252,537,211,252,285,139,252,357,391,252,609
71,655,345,345,310,345,200,250,145,260,595,145,405
72,427,221,573,206,221,302,172,271,336,393,271,607
73,696,420,304,276,420,165,224,139,217,644,139,356
74,444,258,556,186,258,276,128,280,334,386,280,614
75,648,384,352,264,384,209,204,143,269,588,143,412
76,458,254,542,204,254,263,144,279,323,398,279,602
77,652,388,348,264,388,191,227,157,228,615,157,385
78,463,261,537,202,261,293,141,244,354,402,244,598
79,637,375,363,262,375,206,210,157,258,585,157,415
80,441,254,559,187,254,287,148,272,326,402,272,598
81,657,373,343,284,373,192,196,151,280,569,151,431
82,430,257,570,173,257,308,148,262,333,405,262,595
83,650,389,350,261,389,201,216,149,246,605,149,395
84,490,281,510,209,281,265,141,245,333,422,245,578
85,646,354,354,292,354,210,230,144,272,584,144,416
86,450,246,550,204,246,291,159,259,336,405,259,595
87,631,343,369,288,343,208,220,161,276,563,161,437
88,446,255,554,191,255,274,153,280,312,408,280,592
89,656,367,344,289,367,200,217,144,272,584,144,416
90,480,265,520,215,265,268,145,252,338,410,252,590
91,623,343,377,280,343,224,223,153,281,566,153,434
92,479,277,521,202,277,270,154,251,318,431,251,569
93,630,359,370,271,359,218,223,152,266,582,152,418
94,455,250,545,205,250,288,140,257,353,390,257,610
95,607,355,393,252,355,219,201,174,270,556,174,444
96,484,250,516,234,250,279,157,237,356,407,237,593
97,623,364,377,259,364,225,217,152,267,581,152,419
98,462,267,538,195,267,291,145,247,341,412,247,588
99,628,361,372,267,361,216,228,156,255,589,156,411
