,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,264,95,736,169,95,662,123,74,708,218,74,782
1,874,448,126,426,448,91,402,35,115,850,35,150
2,669,567,331,102,567,128,89,203,141,656,203,344
3,165,67,835,98,67,162,100,673,160,167,673,833
4,848,668,152,180,668,73,182,79,71,850,79,150
5,709,568,291,141,568,125,125,166,141,693,166,307
6,720,490,280,230,490,136,179,144,187,669,144,331
7,704,482,296,222,482,143,187,153,178,669,153,331
8,652,395,348,257,395,157,226,191,188,621,191,379
9,457,278,543,179,278,157,144,386,192,422,386,578
10,819,496,181,323,496,86,261,95,148,757,95,243
11,247,111,753,136,111,164,102,589,198,213,589,787
12,856,568,144,288,568,75,270,69,93,838,69,162
13,702,514,298,188,514,137,170,161,155,684,161,316
14,612,367,388,245,367,144,149,244,240,516,244,484
15,607,343,393,264,343,160,195,233,229,538,233,462
16,564,309,436,255,309,171,139,265,287,448,265,552
17,606,331,394,275,331,184,234,210,225,565,210,435
18,528,271,472,257,271,178,161,294,274,432,294,568
19,646,390,354,256,390,177,223,177,210,613,177,387
20,482,243,518,239,243,198,128,320,309,371,320,629
21,730,440,270,290,440,145,255,125,180,695,125,305
22,407,185,593,222,185,189,136,404,275,321,404,679
23,761,477,239,284,477,118,243,121,159,720,121,280
24,492,218,508,274,218,212,132,296,354,350,296,650
25,657,446,343,211,446,181,216,162,176,662,162,338
26,432,217,568,215,217,273,146,295,342,363,295,637
27,745,481,255,264,481,137,226,118,175,707,118,293
28,453,235,547,218,235,251,125,296,344,360,296,640
29,678,406,322,272,406,138,237,184,173,643,184,357
30,436,197,564,239,197,278,156,286,361,353,286,647
31,683,415,317,268,415,151,239,166,180,654,166,346
32,441,236,559,205,236,269,145,290,329,381,290,619
33,675,399,325,276,399,167,248,158,195,647,158,353
34,462,240,538,222,240,260,140,278,342,380,278,620
35,642,356,358,286,356,204,261,154,229,617,154,383
36,464,236,536,228,236,283,157,253,354,393,253,607
37,653,419,347,234,419,176,212,171,198,631,171,369
38,445,236,555,209,236,289,155,266,343,391,266,609
39,646,402,354,244,402,182,219,172,207,621,172,379
40,442,241,558,201,241,279,142,279,338,383,279,617
41,671,403,329,268,403,167,229,162,206,632,162,368
42,472,259,528,213,259,288,179,240,322,438,240,562
43,630,372,370,258,372,188,191,182,255,563,182,437
44,490,245,510,245,245,263,161,247,347,406,247,594
45,630,388,370,242,388,199,216,171,225,604,171,396
46,420,221,580,199,221,299,134,281,364,355,281,645
47,661,416,339,245,416,175,214,164,206,630,164,370
48,477,250,523,227,250,257,152,266,332,402,266,598
49,637,379,363,258,379,194,237,169,215,616,169,384
50,463,261,537,202,261,303,151,234,354,412,234,588
51,661,405,339,256,405,197,226,142,227,631,142,369
52,442,223,558,219,223,281,147,277,353,370,277,630
53,663,380,337,283,380,180,248,157,215,628,157,372
54,478,273,522,205,273,274,145,248,334,418,248,582
55,620,370,380,250,370,193,210,187,233,580,187,420
56,479,246,521,233,246,271,152,250,352,398,250,602
57,631,396,369,235,396,194,202,175,227,598,175,402
58,468,257,532,211,257,294,159,238,346,416,238,584
59,623,346,377,277,346,207,227,170,257,573,170,427
60,483,268,517,215,268,276,166,241,325,434,241,566
61,624,376,376,248,376,185,214,191,219,590,191,410
62,465,264,535,201,264,285,164,250,322,428,250,572
63,641,382,359,259,382,181,205,178,235,587,178,413
64,430,219,570,211,219,308,154,262,365,373,262,627
65,635,377,365,258,377,208,244,157,222,621,157,379
66,452,248,548,204,248,257,136,291,325,384,291,616
67,650,386,350,264,386,192,218,158,238,604,158,396
68,499,287,501,212,287,263,158,238,317,445,238,555
69,599,344,401,255,344,210,236,191,229,580,191,420
70,484,256,516,228,256,265,165,251,328,421,251,579
71,621,369,379,252,369,213,211,166,254,580,166,420
72,461,234,539,227,234,273,160,266,340,394,266,606
73,639,404,361,235,404,190,211,171,214,615,171,385
74,453,252,547,201,252,281,143,266,339,395,266,605
75,622,349,378,273,349,199,232,179,240,581,179,419
76,481,265,519,216,265,270,156,249,330,421,249,579
77,628,384,372,244,384,187,229,185,202,613,185,387
78,491,257,509,234,257,260,138,249,356,395,249,605
79,633,378,367,255,378,190,226,177,219,604,177,396
80,452,240,548,212,240,289,158,259,343,398,259,602
81,644,375,356,269,375,198,223,158,244,598,158,402
82,483,268,517,215,268,253,151,264,317,419,264,581
83,606,355,394,251,355,208,222,186,237,577,186,423
84,473,277,527,196,277,281,139,246,338,416,246,584
85,600,334,400,266,334,210,227,190,249,561,190,439
86,460,251,540,209,251,279,155,261,333,406,261,594
87,602,362,398,240,362,206,208,192,238,570,192,430
88,488,275,512,213,275,265,145,247,333,420,247,580
89,599,350,401,249,350,223,229,178,243,579,178,421
90,460,249,540,211,249,271,127,269,355,376,269,624
91,632,375,368,257,375,216,231,152,242,606,152,394
92,472,253,528,219,253,271,151,257,339,404,257,596
93,662,405,338,257,405,176,214,162,219,619,162,381
94,428,245,572,183,245,300,153,272,330,398,272,602
95,620,384,380,236,384,188,206,192,218,590,192,410
96,482,273,518,209,273,258,144,260,323,417,260,583
97,618,356,382,262,356,204,230,178,236,586,178,414
98,479,263,521,216,263,275,150,246,341,413,246,587
99,611,371,389,240,371,219,202,170,257,573,170,427
