,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,330,129,670,201,129,615,184,55,632,313,55,687
1,924,609,76,315,609,53,302,23,66,911,23,89
2,218,111,782,107,111,141,96,641,152,207,641,793
3,868,547,132,321,547,68,308,64,81,855,64,145
4,705,533,295,172,533,167,153,128,186,686,128,314
5,293,115,707,178,115,156,93,551,241,208,551,792
6,848,552,152,296,552,83,253,69,126,805,69,195
7,697,473,303,224,473,169,187,134,206,660,134,340
8,675,403,325,272,403,189,175,136,286,578,136,422
9,569,354,431,215,354,228,184,203,259,538,203,462
10,594,320,406,274,320,183,159,223,298,479,223,521
11,615,387,385,228,387,201,204,184,225,591,184,409
12,452,221,548,231,221,211,130,337,312,351,337,649
13,809,544,191,265,544,116,244,75,137,788,75,212
14,298,112,702,186,112,240,112,462,314,224,462,776
15,819,548,181,271,548,102,263,79,110,811,79,189
16,611,309,389,302,309,205,148,184,359,457,184,543
17,599,397,401,202,397,260,279,141,183,676,141,324
18,499,201,501,298,201,253,147,248,404,348,248,652
19,758,508,242,250,508,160,263,82,147,771,82,229
20,357,194,643,163,194,272,132,371,303,326,371,674
21,787,532,213,255,532,120,246,93,129,778,93,222
22,417,206,583,211,206,263,129,320,345,335,320,665
23,756,481,244,275,481,123,252,121,146,733,121,267
24,409,194,591,215,194,267,110,324,372,304,324,696
25,754,481,246,273,481,140,258,106,155,739,106,261
26,421,211,579,210,211,279,156,300,333,367,300,633
27,737,474,263,263,474,134,239,129,158,713,129,287
28,442,236,558,206,236,261,145,297,322,381,297,619
29,683,411,317,272,411,166,238,151,200,649,151,351
30,423,216,577,207,216,297,134,280,370,350,280,650
31,696,447,304,249,447,165,230,139,184,677,139,323
32,433,225,567,208,225,282,145,285,345,370,285,630
33,701,455,299,246,455,143,207,156,182,662,156,338
34,460,254,540,206,254,277,127,263,356,381,263,619
35,687,402,313,285,402,163,235,150,213,637,150,363
36,427,234,573,193,234,294,145,279,342,379,279,621
37,705,438,295,267,438,137,242,158,162,680,158,320
38,435,228,565,207,228,283,155,282,335,383,282,617
39,695,432,305,263,432,148,229,157,182,661,157,339
40,435,225,565,210,225,292,150,273,352,375,273,625
41,687,430,313,257,430,173,236,140,194,666,140,334
42,413,221,587,192,221,286,138,301,340,359,301,641
43,691,434,309,257,434,154,216,155,195,650,155,350
44,437,254,563,183,254,285,134,278,334,388,278,612
45,681,431,319,250,431,164,206,155,208,637,155,363
46,443,251,557,192,251,269,139,288,322,390,288,610
47,682,425,318,257,425,145,220,173,182,645,173,355
48,479,266,521,213,266,261,135,260,339,401,260,599
49,669,411,331,258,411,172,238,159,192,649,159,351
50,461,240,539,221,240,289,145,250,365,385,250,615
51,646,374,354,272,374,175,236,179,211,610,179,390
52,443,244,557,199,244,285,150,272,334,394,272,606
53,664,402,336,262,402,164,226,172,200,628,172,372
54,437,245,563,192,245,309,143,254,358,388,254,612
55,685,409,315,276,409,156,233,159,199,642,159,358
56,442,241,558,201,241,284,161,274,324,402,274,598
57,665,418,335,247,418,153,204,182,196,622,182,378
58,460,246,540,214,246,291,147,249,358,393,249,607
59,677,420,323,257,420,143,220,180,180,640,180,360
60,434,244,566,190,244,283,135,283,338,379,283,621
61,657,379,343,278,379,170,233,173,215,612,173,388
62,450,244,550,206,244,274,151,276,329,395,276,605
63,684,400,316,284,400,166,246,150,204,646,150,354
64,478,281,522,197,281,257,151,265,303,432,265,568
65,619,350,381,269,350,179,237,202,211,587,202,413
66,471,252,529,219,252,285,144,244,360,396,244,604
67,656,393,344,263,393,174,241,170,196,634,170,366
68,436,252,564,184,252,294,131,270,347,383,270,617
69,665,405,335,260,405,163,214,172,209,619,172,381
70,432,249,568,183,249,292,154,276,321,403,276,597
71,650,398,350,252,398,165,215,185,202,613,185,387
72,483,257,517,226,257,269,155,248,340,412,248,588
73,647,376,353,271,376,182,232,171,221,608,171,392
74,441,255,559,186,255,300,146,259,340,401,259,599
75,656,397,344,259,397,155,209,189,205,606,189,394
76,441,265,559,176,265,290,124,269,342,389,269,611
77,639,389,361,250,389,178,204,183,224,593,183,407
78,496,285,504,211,285,253,152,251,312,437,251,563
79,632,384,368,248,384,176,218,192,206,602,192,398
80,451,250,549,201,250,289,143,260,347,393,260,607
81,652,400,348,252,400,157,209,191,200,609,191,391
82,484,260,516,224,260,284,130,232,378,390,232,610
83,637,391,363,246,391,180,210,183,216,601,183,399
84,455,287,545,168,287,269,134,276,303,421,276,579
85,633,386,367,247,386,172,207,195,212,593,195,407
86,479,256,521,223,256,269,138,252,354,394,252,606
87,659,402,341,257,402,169,229,172,197,631,172,369
88,445,262,555,183,262,299,142,256,340,404,256,596
89,660,384,340,276,384,147,233,193,190,617,193,383
90,451,253,549,198,253,296,146,253,348,399,253,601
91,634,393,366,241,393,176,217,190,200,610,190,390
92,490,284,510,206,284,270,134,240,342,418,240,582
93,651,384,349,267,384,168,218,181,217,602,181,398
94,455,258,545,197,258,255,149,290,303,407,290,593
95,633,385,367,248,385,169,212,198,205,597,198,403
96,457,248,543,209,248,298,143,245,364,391,245,609
97,652,387,348,265,387,170,229,178,206,616,178,384
98,433,242,567,191,242,295,144,272,342,386,272,614
99,650,411,350,239,411,161,202,189,198,613,189,387
