,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,102,11,898,91,11,807,36,91,862,47,91,953
1,815,415,185,400,415,144,376,41,168,791,41,209
2,816,676,184,140,676,107,142,77,105,818,77,182
3,801,593,199,208,593,83,203,116,88,796,116,204
4,762,483,238,279,483,88,273,150,94,756,150,244
5,623,424,377,199,424,99,206,278,92,630,278,370
6,325,149,675,176,149,91,165,584,102,314,584,686
7,889,607,111,282,607,50,276,61,56,883,61,117
8,302,172,698,130,172,93,136,605,87,308,605,692
9,878,567,122,311,567,32,298,90,45,865,90,135
10,635,419,365,216,419,83,213,282,86,632,282,368
11,411,233,589,178,233,92,163,497,107,396,497,604
12,838,546,162,292,546,67,254,95,105,800,95,200
13,306,152,694,154,152,96,134,598,116,286,598,714
14,894,560,106,334,560,41,311,65,64,871,65,129
15,427,272,573,155,272,86,143,487,98,415,487,585
16,806,536,194,270,536,63,212,131,121,748,131,252
17,350,200,650,150,200,94,130,556,114,330,556,670
18,848,575,152,273,575,52,245,100,80,820,100,180
19,501,324,499,177,324,82,155,417,104,479,417,521
20,670,417,330,253,417,91,213,239,131,630,239,370
21,416,243,584,173,243,111,157,473,127,400,473,600
22,756,468,244,288,468,80,237,164,131,705,164,295
23,448,246,552,202,246,84,161,468,125,407,468,593
24,720,466,280,254,466,86,219,194,121,685,194,315
25,415,250,585,165,250,112,152,473,125,402,473,598
26,711,470,289,241,470,97,208,192,130,678,192,322
27,479,292,521,187,292,103,151,418,139,443,418,557
28,670,389,330,281,389,91,220,239,152,609,239,391
29,452,252,548,200,252,112,162,436,150,414,436,586
30,677,405,323,272,405,97,200,226,169,605,226,395
31,489,267,511,222,267,118,172,393,168,439,393,561
32,676,397,324,279,397,108,195,216,192,592,216,408
33,493,259,507,234,259,114,155,393,193,414,393,586
34,651,365,349,286,365,111,208,238,189,573,238,427
35,524,279,476,245,279,119,172,357,192,451,357,549
36,634,331,366,303,331,131,216,235,218,547,235,453
37,520,260,480,260,260,118,178,362,200,438,362,562
38,622,320,378,302,320,131,191,247,242,511,247,489
39,537,272,463,265,272,126,178,337,213,450,337,550
40,620,340,380,280,340,136,177,244,239,517,244,483
41,544,267,456,277,267,133,183,323,227,450,323,550
42,590,320,410,270,320,143,191,267,222,511,267,489
43,564,304,436,260,304,144,169,292,235,473,292,527
44,570,290,430,280,290,148,175,282,253,465,282,535
45,554,289,446,265,289,152,170,294,247,459,294,541
46,595,327,405,268,327,147,176,258,239,503,258,497
47,546,272,454,274,272,175,174,279,275,446,279,554
48,572,315,428,257,315,170,182,258,245,497,258,503
49,541,283,459,258,283,196,192,263,262,475,263,525
50,577,306,423,271,306,186,196,237,261,502,237,498
51,524,237,476,287,237,211,176,265,322,413,265,587
52,605,340,395,265,340,181,205,214,241,545,214,455
53,506,260,494,246,260,207,188,287,265,448,287,552
54,574,315,426,259,315,204,186,222,277,501,222,499
55,501,240,499,261,240,227,191,272,297,431,272,569
56,575,334,425,241,334,216,196,209,261,530,209,470
57,517,274,483,243,274,220,183,263,280,457,263,543
58,572,309,428,263,309,207,188,221,282,497,221,503
59,502,283,498,219,283,238,171,260,286,454,260,546
60,573,308,427,265,308,216,189,211,292,497,211,503
61,545,283,455,262,283,214,186,241,290,469,241,531
62,551,292,449,259,292,231,184,218,306,476,218,524
63,536,319,464,217,319,241,179,223,279,498,223,502
64,513,279,487,234,279,263,174,224,323,453,224,547
65,573,296,427,277,296,226,217,201,286,513,201,487
66,489,253,511,236,253,256,181,255,311,434,255,566
67,579,305,421,274,305,224,212,197,286,517,197,483
68,504,267,496,237,267,250,186,246,301,453,246,547
69,572,295,428,277,295,221,208,207,290,503,207,497
70,508,292,492,216,292,263,156,229,323,448,229,552
71,586,335,414,251,335,223,200,191,274,535,191,465
72,494,252,506,242,252,266,187,240,321,439,240,561
73,575,324,425,251,324,212,177,213,286,501,213,499
74,501,288,499,213,288,259,168,240,304,456,240,544
75,604,329,396,275,329,218,209,178,284,538,178,462
76,481,242,519,239,242,267,177,252,329,419,252,581
77,598,331,402,267,331,206,204,196,269,535,196,465
78,493,262,507,231,262,252,188,255,295,450,255,550
79,576,328,424,248,328,237,192,187,293,520,187,480
80,505,255,495,250,255,265,185,230,330,440,230,560
81,561,317,439,244,317,245,201,194,288,518,194,482
82,492,272,508,220,272,258,175,250,303,447,250,553
83,583,330,417,253,330,240,207,177,286,537,177,463
84,497,266,503,231,266,281,173,222,339,439,222,561
85,553,307,447,246,307,239,192,208,293,499,208,501
86,486,276,514,210,276,260,180,254,290,456,254,544
87,571,314,429,257,314,226,201,203,282,515,203,485
88,505,287,495,218,287,262,172,233,308,459,233,541
89,576,327,424,249,327,233,180,191,302,507,191,493
90,480,279,520,201,279,278,178,242,301,457,242,543
91,593,325,407,268,325,231,215,176,284,540,176,460
92,482,256,518,226,256,261,173,257,314,429,257,571
93,597,315,403,282,315,233,220,170,295,535,170,465
94,498,267,502,231,267,264,176,238,319,443,238,557
95,538,271,462,267,271,260,226,202,301,497,202,503
96,502,274,498,228,274,266,192,232,302,466,232,534
97,549,298,451,251,298,250,193,201,308,491,201,509
98,508,283,492,225,283,236,179,256,282,462,256,538
99,557,307,443,250,307,247,202,196,295,509,196,491
