,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,261,100,739,161,100,662,114,77,709,214,77,786
1,868,454,132,414,454,89,389,43,114,843,43,157
2,686,570,314,116,570,146,97,168,165,667,168,333
3,170,52,830,118,52,156,118,674,156,170,674,830
4,832,678,168,154,678,74,150,94,78,828,94,172
5,722,543,278,179,543,137,156,141,160,699,141,301
6,715,449,285,266,449,147,228,138,185,677,138,323
7,693,440,307,253,440,161,207,146,207,647,146,353
8,678,450,322,228,450,162,178,160,212,628,160,372
9,499,291,501,208,291,160,163,341,205,454,341,546
10,707,418,293,289,418,158,250,135,197,668,135,332
11,363,204,637,159,204,160,122,477,197,326,477,674
12,841,550,159,291,550,83,268,76,106,818,76,182
13,453,276,547,177,276,154,148,393,183,424,393,576
14,771,462,229,309,462,119,235,110,193,697,110,303
15,324,176,676,148,176,184,105,492,227,281,492,719
16,849,587,151,262,587,92,242,59,112,829,59,171
17,539,312,461,227,312,177,140,284,264,452,284,548
18,626,352,374,274,352,197,228,177,243,580,177,420
19,490,209,510,281,209,189,144,321,326,353,321,647
20,715,481,285,234,481,158,251,127,141,732,127,268
21,417,201,583,216,201,199,140,384,275,341,384,659
22,767,452,233,315,452,130,258,103,187,710,103,290
23,475,211,525,264,211,216,157,309,323,368,309,632
24,691,415,309,276,415,151,234,158,193,649,158,351
25,460,199,540,261,199,239,169,301,331,368,301,632
26,695,429,305,266,429,152,239,153,179,668,153,332
27,451,233,549,218,233,252,149,297,321,382,297,618
28,660,372,340,288,372,160,230,180,218,602,180,398
29,454,209,546,245,209,276,165,270,356,374,270,626
30,683,416,317,267,416,147,214,170,200,630,170,370
31,420,207,580,213,207,287,167,293,333,374,293,626
32,699,412,301,287,412,154,230,147,211,642,147,358
33,417,215,583,202,215,279,140,304,341,355,304,645
34,689,426,311,263,426,161,228,150,196,654,150,346
35,463,227,537,236,227,276,153,261,359,380,261,620
36,658,405,342,253,405,172,225,170,200,630,170,370
37,492,258,508,234,258,278,159,230,353,417,230,583
38,630,364,370,266,364,200,219,170,247,583,170,417
39,454,243,546,211,243,265,163,281,313,406,281,594
40,648,373,352,275,373,174,240,178,209,613,178,387
41,474,254,526,220,254,278,147,248,351,401,248,599
42,675,403,325,272,403,161,205,164,228,608,164,392
43,438,244,562,194,244,268,152,294,310,396,294,604
44,640,371,360,269,371,180,213,180,236,584,180,416
45,421,238,579,183,238,290,132,289,341,370,289,630
46,688,423,312,265,423,169,221,143,213,644,143,356
47,461,247,539,214,247,301,158,238,357,405,238,595
48,656,373,344,283,373,176,220,168,239,593,168,407
49,464,239,536,225,239,295,160,241,360,399,241,601
50,643,372,357,271,372,193,227,164,237,599,164,401
51,467,248,533,219,248,241,168,292,292,416,292,584
52,636,377,364,259,377,183,214,181,228,591,181,409
53,425,242,575,183,242,290,136,285,337,378,285,622
54,641,378,359,263,378,185,208,174,240,586,174,414
55,499,266,501,233,266,261,157,240,337,423,240,577
56,634,355,366,279,355,222,237,144,264,592,144,408
57,459,245,541,214,245,270,149,271,335,394,271,606
58,653,398,347,255,398,173,211,174,217,609,174,391
59,447,231,553,216,231,293,159,260,350,390,260,610
60,672,390,328,282,390,168,210,160,240,600,160,400
61,474,264,526,210,264,266,154,260,322,418,260,582
62,630,376,370,254,376,197,216,173,235,592,173,408
63,450,231,550,219,231,305,159,245,365,390,245,610
64,625,373,375,252,373,199,212,176,239,585,176,415
65,470,246,530,224,246,269,136,261,357,382,261,618
66,636,395,364,241,395,192,215,172,218,610,172,390
67,468,255,532,213,255,265,161,267,317,416,267,584
68,640,392,360,248,392,183,194,177,237,586,177,414
69,468,261,532,207,261,284,147,248,344,408,248,592
70,633,360,367,273,360,199,241,168,231,601,168,399
71,491,262,509,229,262,274,175,235,328,437,235,563
72,612,337,388,275,337,200,226,188,249,563,188,437
73,452,246,548,206,246,273,158,275,321,404,275,596
74,615,363,385,252,363,214,193,171,273,556,171,444
75,492,275,508,217,275,271,175,237,313,450,237,550
76,603,339,397,264,339,213,222,184,255,561,184,439
77,478,259,522,219,259,264,166,258,317,425,258,575
78,593,355,407,238,355,220,208,187,250,563,187,437
79,486,264,514,222,264,277,145,237,354,409,237,591
80,598,340,402,258,340,199,207,203,250,547,203,453
81,473,258,527,215,258,284,174,243,325,432,243,568
82,598,349,402,249,349,235,229,167,255,578,167,422
83,467,241,533,226,241,271,149,262,348,390,262,610
84,631,361,369,270,361,190,219,179,241,580,179,420
85,466,266,534,200,266,264,151,270,313,417,270,583
86,624,367,376,257,367,206,209,170,254,576,170,424
87,486,284,514,202,284,263,147,251,318,431,251,569
88,610,359,390,251,359,210,222,180,239,581,180,419
89,460,227,540,233,227,282,172,258,343,399,258,601
90,615,364,385,251,364,204,214,181,241,578,181,422
91,489,262,511,227,262,269,152,242,344,414,242,586
92,607,369,393,238,369,219,220,174,237,589,174,411
93,447,254,553,193,254,292,141,261,344,395,261,605
94,623,367,377,256,367,201,223,176,234,590,176,410
95,478,270,522,208,270,284,142,238,350,412,238,588
96,615,360,385,255,360,219,212,166,262,572,166,428
97,476,256,524,220,256,263,172,261,311,428,261,572
98,605,360,395,245,360,224,200,171,269,560,171,440
99,475,277,525,198,277,262,132,263,328,409,263,591
