,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,109,22,891,87,22,798,55,93,830,77,93,923
1,796,389,204,407,389,153,392,51,168,781,51,219
2,791,644,209,147,644,107,115,102,139,759,102,241
3,795,613,205,182,613,93,174,112,101,787,112,213
4,751,555,249,196,555,94,186,155,104,741,155,259
5,543,327,457,216,327,91,195,366,112,522,366,478
6,698,439,302,259,439,78,227,224,110,666,224,334
7,287,130,713,157,130,81,128,632,110,258,632,742
8,872,586,128,286,586,47,270,81,63,856,81,144
9,697,461,303,236,461,88,226,215,98,687,215,313
10,379,206,621,173,206,107,159,514,121,365,514,635
11,860,537,140,323,537,59,292,81,90,829,81,171
12,272,133,728,139,133,86,122,642,103,255,642,745
13,871,594,129,277,594,38,266,91,49,860,91,140
14,723,486,277,237,486,81,230,196,88,716,196,284
15,429,247,571,182,247,96,166,475,112,413,475,587
16,779,502,221,277,502,84,242,137,119,744,137,256
17,375,233,625,142,233,101,115,524,128,348,524,652
18,845,523,155,322,523,66,280,89,108,803,89,197
19,381,219,619,162,219,105,142,514,125,361,514,639
20,847,553,153,294,553,57,244,96,107,797,96,203
21,384,221,616,163,221,88,120,528,131,341,528,659
22,842,535,158,307,535,58,266,100,99,801,100,199
23,408,234,592,174,234,105,144,487,135,378,487,622
24,800,484,200,316,484,65,259,135,122,743,135,257
25,423,252,577,171,252,108,134,469,145,386,469,614
26,735,440,265,295,440,85,226,180,154,666,180,334
27,489,269,511,220,269,114,135,397,199,404,397,596
28,694,391,306,303,391,109,208,197,204,599,197,401
29,543,295,457,248,295,117,152,340,213,447,340,553
30,615,310,385,305,310,125,215,260,215,525,260,475
31,571,300,429,271,300,116,150,313,237,450,313,550
32,585,301,415,284,301,134,196,281,222,497,281,503
33,560,309,440,251,309,147,172,293,226,481,293,519
34,581,297,419,284,297,151,188,268,247,485,268,515
35,555,278,445,277,278,143,176,302,244,454,302,546
36,571,303,429,268,303,143,178,286,233,481,286,519
37,571,315,429,256,315,140,157,289,239,472,289,528
38,583,311,417,272,311,151,157,266,266,468,266,532
39,557,280,443,277,280,180,196,263,261,476,263,524
40,538,300,462,238,300,177,180,285,235,480,285,520
41,588,294,412,294,294,173,184,239,283,478,239,522
42,546,276,454,270,276,188,181,266,277,457,266,543
43,569,309,431,260,309,190,177,241,273,486,241,514
44,544,302,456,242,302,189,172,267,259,474,267,526
45,573,305,427,268,305,196,189,231,275,494,231,506
46,538,282,462,256,282,203,169,259,290,451,259,549
47,584,309,416,275,309,196,187,220,284,496,220,504
48,518,283,482,235,283,211,189,271,257,472,271,528
49,571,292,429,279,292,203,182,226,300,474,226,526
50,565,315,435,250,315,209,197,226,262,512,226,488
51,497,240,503,257,240,246,188,257,315,428,257,572
52,548,293,452,255,293,223,210,229,268,503,229,497
53,545,288,455,257,288,204,173,251,288,461,251,539
54,582,326,418,256,326,202,183,216,275,509,216,491
55,525,273,475,252,273,231,187,244,296,460,244,540
56,555,298,445,257,298,227,209,218,275,507,218,493
57,531,272,469,259,272,239,199,230,299,471,230,529
58,539,315,461,224,315,246,173,215,297,488,215,512
59,538,306,462,232,306,232,168,230,296,474,230,526
60,546,302,454,244,302,235,187,219,292,489,219,511
61,516,275,484,241,275,270,178,214,333,453,214,547
62,576,307,424,269,307,235,213,189,291,520,189,480
63,516,281,484,235,281,243,168,241,310,449,241,551
64,568,324,432,244,324,229,185,203,288,509,203,491
65,530,295,470,235,295,230,175,240,290,470,240,530
66,562,309,438,253,309,238,183,200,308,492,200,508
67,498,257,502,241,257,264,196,238,309,453,238,547
68,550,303,450,247,303,232,201,218,278,504,218,496
69,543,284,457,259,284,227,195,230,291,479,230,521
70,536,302,464,234,302,249,188,215,295,490,215,510
71,522,281,478,241,281,223,180,255,284,461,255,539
72,548,315,452,233,315,253,185,199,301,500,199,500
73,508,285,492,223,285,258,174,234,307,459,234,541
74,567,318,433,249,318,221,193,212,277,511,212,489
75,522,287,478,235,287,250,161,228,324,448,228,552
76,537,291,463,246,291,261,206,202,301,497,202,503
77,553,295,447,258,295,235,198,212,295,493,212,507
78,543,315,457,228,315,248,192,209,284,507,209,493
79,539,294,461,245,294,241,176,220,310,470,220,530
80,493,260,507,233,260,257,181,250,309,441,250,559
81,585,327,415,258,327,221,193,194,286,520,194,480
82,509,281,491,228,281,257,166,234,319,447,234,553
83,576,319,424,257,319,224,200,200,281,519,200,481
84,509,291,491,218,291,251,172,240,297,463,240,537
85,572,309,428,263,309,228,181,200,310,490,200,510
86,525,299,475,226,299,262,184,213,304,483,213,517
87,521,290,479,231,290,255,179,224,307,469,224,531
88,565,332,435,233,332,234,189,201,278,521,201,479
89,502,277,498,225,277,272,180,226,317,457,226,543
90,553,317,447,236,317,245,194,202,287,511,202,489
91,532,290,468,242,290,235,173,233,304,463,233,537
92,549,295,451,254,295,242,219,209,277,514,209,486
93,518,261,482,257,261,261,183,221,335,444,221,556
94,549,314,451,235,314,242,200,209,277,514,209,486
95,551,293,449,258,293,245,186,204,317,479,204,521
96,529,281,471,248,281,237,185,234,300,466,234,534
97,554,312,446,242,312,252,194,194,300,506,194,494
98,517,285,483,232,285,255,182,228,305,467,228,533
99,544,300,456,244,300,248,209,208,283,509,208,491
