,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,271,106,729,165,106,642,125,87,682,231,87,769
1,873,466,127,407,466,73,389,54,91,855,54,145
2,523,411,477,112,411,130,95,347,147,506,347,494
3,732,567,268,165,567,143,116,125,192,683,125,317
4,149,51,851,98,51,161,75,690,184,126,690,874
5,824,648,176,176,648,70,173,106,73,821,106,179
6,737,510,263,227,510,144,185,119,186,695,119,305
7,729,440,271,289,440,148,228,123,209,668,123,332
8,676,480,324,196,480,189,163,135,222,643,135,357
9,670,440,330,230,440,190,185,140,235,625,140,375
10,664,405,336,259,405,197,231,139,225,636,139,364
11,583,353,417,230,353,177,182,240,225,535,240,465
12,571,361,429,210,361,167,166,262,211,527,262,473
13,538,315,462,223,315,198,182,264,239,497,264,503
14,644,380,356,264,380,170,191,186,243,571,186,429
15,487,273,513,214,273,180,151,333,243,424,333,576
16,719,428,281,291,428,156,235,125,212,663,125,337
17,410,188,590,222,188,197,149,393,270,337,393,663
18,806,513,194,293,513,103,260,91,136,773,91,227
19,394,203,606,191,203,203,137,403,257,340,403,660
20,772,468,228,304,468,136,268,92,172,736,92,264
21,465,205,535,260,205,204,128,331,336,333,331,667
22,711,455,289,256,455,161,234,128,183,689,128,311
23,422,194,578,228,194,264,147,314,345,341,314,659
24,735,470,265,265,470,133,237,132,161,707,132,293
25,433,208,567,225,208,259,147,308,337,355,308,645
26,726,468,274,258,468,135,223,139,170,691,139,309
27,396,197,604,199,197,298,133,306,364,330,306,670
28,764,482,236,282,482,121,252,115,151,734,115,266
29,440,228,560,212,228,252,155,308,309,383,308,617
30,700,418,300,282,418,142,228,158,196,646,158,354
31,409,198,591,211,198,291,128,300,374,326,300,674
32,681,414,319,267,414,168,253,151,182,667,151,333
33,474,244,526,230,244,260,175,266,315,419,266,581
34,654,403,346,251,403,175,212,171,214,615,171,385
35,451,232,549,219,232,277,146,272,350,378,272,622
36,686,418,314,268,418,149,221,165,196,639,165,361
37,432,232,568,200,232,297,159,271,338,391,271,609
38,657,395,343,262,395,172,221,171,213,616,171,384
39,474,245,526,229,245,263,157,263,335,402,263,598
40,620,367,380,253,367,186,210,194,229,577,194,423
41,470,245,530,225,245,294,176,236,343,421,236,579
42,634,366,366,268,366,175,231,191,212,597,191,403
43,452,245,548,207,245,277,151,271,333,396,271,604
44,646,370,354,276,370,155,224,199,207,594,199,406
45,476,248,524,228,248,265,171,259,322,419,259,581
46,613,357,387,256,357,190,218,197,228,575,197,425
47,459,254,541,205,254,259,142,282,322,396,282,604
48,639,379,361,260,379,203,240,158,223,619,158,381
49,460,249,540,211,249,286,125,254,372,374,254,626
50,616,362,384,254,362,194,228,190,220,590,190,410
51,488,271,512,217,271,256,141,256,332,412,256,588
52,620,366,380,254,366,204,226,176,232,592,176,408
53,465,265,535,200,265,281,163,254,318,428,254,572
54,623,339,377,284,339,199,225,178,258,564,178,436
55,467,249,533,218,249,287,162,246,343,411,246,589
56,648,396,352,252,396,170,216,182,206,612,182,388
57,459,237,541,222,237,296,153,245,365,390,245,610
58,620,365,380,255,365,202,218,178,239,583,178,417
59,471,271,529,200,271,254,142,275,312,413,275,587
60,659,375,341,284,375,178,233,163,229,608,163,392
61,443,235,557,208,235,286,166,271,328,401,271,599
62,605,351,395,254,351,195,226,200,223,577,200,423
63,493,264,507,229,264,268,156,239,341,420,239,580
64,594,345,406,249,345,208,231,198,226,576,198,424
65,477,245,523,232,245,272,152,251,352,397,251,603
66,590,349,410,241,349,193,222,217,212,571,217,429
67,488,261,512,227,261,283,163,229,347,424,229,576
68,618,341,382,277,341,202,219,180,260,560,180,440
69,455,251,545,204,251,280,178,265,306,429,265,571
70,612,357,388,255,357,193,233,195,215,590,195,410
71,480,270,520,210,270,268,138,252,340,408,252,592
72,607,374,393,233,374,210,214,183,229,588,183,412
73,452,254,548,198,254,293,146,255,345,400,255,600
74,626,363,374,263,363,202,214,172,251,577,172,423
75,466,259,534,207,259,268,142,266,333,401,266,599
76,655,376,345,279,376,168,232,177,215,608,177,392
77,470,256,530,214,256,261,158,269,317,414,269,586
78,590,359,410,231,359,213,215,197,229,574,197,426
79,464,225,536,239,225,286,140,250,385,365,250,635
80,664,415,336,249,415,185,202,151,232,617,151,383
81,445,245,555,200,245,276,158,279,318,403,279,597
82,644,393,356,251,393,175,189,181,237,582,181,418
83,442,258,558,184,258,301,153,257,332,411,257,589
84,606,343,394,263,343,203,220,191,246,563,191,437
85,484,245,516,239,245,275,167,241,347,412,241,588
86,599,361,401,238,361,205,192,196,251,553,196,447
87,505,291,495,214,291,260,164,235,310,455,235,545
88,622,362,378,260,362,186,225,192,221,587,192,413
89,453,246,547,207,246,310,163,237,354,409,237,591
90,626,377,374,249,377,199,209,175,239,586,175,414
91,446,246,554,200,246,304,146,250,358,392,250,608
92,647,370,353,277,370,177,218,176,236,588,176,412
93,444,251,556,193,251,267,157,289,303,408,289,592
94,624,350,376,274,350,185,234,191,225,584,191,416
95,507,267,493,240,267,264,156,229,348,423,229,577
96,597,349,403,248,349,220,204,183,264,553,183,447
97,469,277,531,192,277,295,145,236,342,422,236,578
98,623,361,377,262,361,187,227,190,222,588,190,412
99,488,278,512,210,278,268,153,244,325,431,244,569
