,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,48,2,952,46,2,827,14,125,859,16,125,984
1,952,490,48,462,490,34,460,14,36,950,14,50
2,592,558,408,34,558,47,22,361,59,580,361,420
3,942,744,58,198,744,21,195,37,24,939,37,61
4,571,521,429,50,521,55,45,374,60,566,374,434
5,903,693,97,210,693,47,202,50,55,895,50,105
6,88,41,912,47,41,72,43,840,76,84,840,916
7,949,665,51,284,665,10,281,41,13,946,41,54
8,650,389,350,261,389,90,249,260,102,638,260,362
9,912,574,88,338,574,36,272,52,102,846,52,154
10,654,449,346,205,449,110,199,236,116,648,236,352
11,886,535,114,351,535,50,299,64,102,834,64,166
12,679,500,321,179,500,92,170,229,101,670,229,330
13,807,548,193,259,548,74,238,119,95,786,119,214
14,297,155,703,142,155,86,131,617,97,286,617,714
15,930,586,70,344,586,40,286,30,98,872,30,128
16,422,309,578,113,309,103,111,475,105,420,475,580
17,906,569,94,337,569,53,268,41,122,837,41,163
18,237,139,763,98,139,98,82,665,114,221,665,779
19,962,669,38,293,669,9,286,29,16,955,29,45
20,548,398,452,150,398,114,151,338,113,549,338,451
21,836,472,164,364,472,55,282,109,137,754,109,246
22,261,149,739,112,149,101,84,638,129,233,638,767
23,969,662,31,307,662,11,276,20,42,938,20,62
24,483,225,517,258,225,120,95,397,283,320,397,680
25,830,546,170,284,546,109,297,61,96,843,61,157
26,436,154,564,282,154,122,93,442,311,247,442,753
27,858,574,142,284,574,98,280,44,102,854,44,146
28,446,158,554,288,158,117,90,437,315,248,437,752
29,836,533,164,303,533,113,306,51,110,839,51,161
30,461,158,539,303,158,124,85,415,342,243,415,757
31,809,542,191,267,542,123,295,68,95,837,68,163
32,416,145,584,271,145,148,88,436,331,233,436,767
33,842,581,158,261,581,94,272,64,83,853,64,147
34,466,183,534,283,183,135,90,399,328,273,399,727
35,808,512,192,296,512,119,275,73,140,787,73,213
36,446,193,554,253,193,148,99,406,302,292,406,708
37,795,513,205,282,513,127,268,78,141,781,78,219
38,428,181,572,247,181,198,96,374,349,277,374,723
39,807,514,193,293,514,123,272,70,144,786,70,214
40,404,181,596,223,181,210,86,386,347,267,386,733
41,805,503,195,302,503,119,279,76,142,782,76,218
42,417,193,583,224,193,256,105,327,375,298,327,702
43,817,526,183,291,526,108,277,75,122,803,75,197
44,368,179,632,189,179,267,97,365,359,276,365,724
45,835,520,165,315,520,98,259,67,154,779,67,221
46,356,154,644,202,154,300,111,344,391,265,344,735
47,845,536,155,309,536,88,248,67,149,784,67,216
48,365,188,635,177,188,278,118,357,337,306,357,694
49,849,521,151,328,521,85,270,66,143,791,66,209
50,350,170,650,180,170,314,110,336,384,280,336,720
51,836,525,164,311,525,96,270,68,137,795,68,205
52,353,181,647,172,181,289,106,358,355,287,358,713
53,842,536,158,306,536,97,260,61,143,796,61,204
54,359,196,641,163,196,319,113,322,369,309,322,691
55,793,505,207,288,505,124,232,83,180,737,83,263
56,391,196,609,195,196,292,127,317,360,323,317,677
57,802,498,198,304,498,130,257,68,177,755,68,245
58,374,200,626,174,200,295,108,331,361,308,331,692
59,794,485,206,309,485,142,267,64,184,752,64,248
60,352,209,648,143,209,316,92,332,367,301,332,699
61,816,504,184,312,504,122,278,62,156,782,62,218
62,371,195,629,176,195,297,113,332,360,308,332,692
63,788,508,212,280,508,144,237,68,187,745,68,255
64,387,220,613,167,220,283,120,330,330,340,330,660
65,806,493,194,313,493,132,256,62,189,749,62,251
66,375,209,625,166,209,317,105,308,378,314,308,686
67,788,478,212,310,478,138,268,74,180,746,74,254
68,374,205,626,169,205,310,127,316,352,332,316,668
69,800,491,200,309,491,127,240,73,196,731,73,269
70,345,173,655,172,173,337,133,318,376,306,318,694
71,780,512,220,268,512,138,235,82,171,747,82,253
72,417,210,583,207,210,273,109,310,371,319,310,681
73,779,487,221,292,487,148,255,73,185,742,73,258
74,386,223,614,163,223,306,115,308,354,338,308,662
75,781,477,219,304,477,147,258,72,193,735,72,265
76,386,219,614,167,219,299,114,315,352,333,315,667
77,800,487,200,313,487,131,258,69,186,745,69,255
78,347,192,653,155,192,347,114,306,388,306,306,694
79,797,484,203,313,484,125,251,78,187,735,78,265
80,376,231,624,145,231,302,104,322,343,335,322,665
81,798,484,202,314,484,130,255,72,189,739,72,261
82,378,209,622,169,209,313,123,309,359,332,309,668
83,791,497,209,294,497,143,236,66,201,733,66,267
84,366,204,634,162,204,307,122,327,347,326,327,674
85,763,494,237,269,494,151,216,86,204,710,86,290
86,407,216,593,191,216,289,110,304,370,326,304,674
87,792,483,208,309,483,142,255,66,196,738,66,262
88,390,216,610,174,216,296,132,314,338,348,314,652
89,778,474,222,304,474,152,258,70,198,732,70,268
90,413,212,587,201,212,270,116,317,355,328,317,672
91,751,477,249,274,477,180,225,69,229,702,69,298
92,372,199,628,173,199,299,120,329,352,319,329,681
93,750,440,250,310,440,163,252,87,221,692,87,308
94,397,233,603,164,233,284,113,319,335,346,319,654
95,763,458,237,305,458,164,259,73,210,717,73,283
96,364,179,636,185,179,319,116,317,388,295,317,705
97,765,491,235,274,491,171,248,64,197,739,64,261
98,409,240,591,169,240,285,118,306,336,358,306,642
99,787,477,213,310,477,150,252,63,208,729,63,271
