,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,571,235,429,336,235,294,304,135,326,539,135,461
1,326,133,674,193,133,407,145,267,455,278,267,722
2,831,517,169,314,517,95,305,74,104,822,74,178
3,325,187,675,138,187,241,107,434,272,294,434,706
4,826,556,174,270,556,110,248,64,132,804,64,196
5,453,219,547,234,219,243,102,304,375,321,304,679
6,769,540,231,229,540,123,229,108,123,769,108,231
7,368,202,632,166,202,256,98,376,324,300,376,700
8,809,527,191,282,527,102,262,89,122,789,89,211
9,400,209,600,191,209,306,101,294,396,310,294,690
10,782,539,218,243,539,133,243,85,133,782,85,218
11,378,226,622,152,226,242,103,380,291,329,380,671
12,815,553,185,262,553,96,248,89,110,801,89,199
13,375,174,625,201,174,331,95,294,437,269,294,731
14,817,560,183,257,560,110,257,73,110,817,73,183
15,390,255,610,135,255,239,111,371,263,366,371,634
16,796,508,204,288,508,99,260,105,127,768,105,232
17,365,180,635,185,180,296,93,339,388,273,339,727
18,816,547,184,269,547,109,262,75,116,809,75,191
19,383,209,617,174,209,263,109,354,328,318,354,682
20,822,560,178,262,560,98,255,80,105,815,80,185
21,354,184,646,170,184,325,90,321,405,274,321,726
22,798,539,202,259,539,121,252,81,128,791,81,209
23,425,253,575,172,253,219,105,356,286,358,356,642
24,791,529,209,262,529,100,232,109,130,761,109,239
25,352,174,648,178,174,308,97,340,389,271,340,729
26,825,586,175,239,586,100,233,75,106,819,75,181
27,392,219,608,173,219,259,102,349,330,321,349,679
28,803,511,197,292,511,108,267,89,133,778,89,222
29,357,183,643,174,183,325,109,318,390,292,318,708
30,827,585,173,242,585,115,234,58,123,819,58,181
31,416,210,584,206,210,230,131,354,305,341,354,659
32,791,506,209,285,506,102,237,107,150,743,107,257
33,337,161,663,176,161,336,95,327,417,256,327,744
34,830,596,170,234,596,103,230,67,107,826,67,174
35,439,250,561,189,250,225,130,336,284,380,336,620
36,753,467,247,286,467,125,256,122,155,723,122,277
37,339,174,661,165,174,311,109,350,367,283,350,717
38,818,558,182,260,558,97,246,85,111,804,85,196
39,405,198,595,207,198,275,110,320,372,308,320,692
40,809,565,191,244,565,95,219,96,120,784,96,216
41,364,193,636,171,193,288,105,348,354,298,348,702
42,797,538,203,259,538,112,239,91,132,777,91,223
43,404,205,596,199,205,287,93,309,393,298,309,702
44,802,554,198,248,554,112,240,86,120,794,86,206
45,358,206,642,152,206,261,110,381,303,316,381,684
46,807,559,193,248,559,102,224,91,126,783,91,217
47,430,222,570,208,222,296,98,274,406,320,274,680
48,798,522,202,276,522,105,263,97,118,785,97,215
49,317,171,683,146,171,301,104,382,343,275,382,725
50,813,544,187,269,544,112,253,75,128,797,75,203
51,449,246,551,203,246,280,119,271,364,365,271,635
52,782,520,218,262,520,107,237,111,132,757,111,243
53,365,196,635,169,196,288,99,347,358,295,347,705
54,808,547,192,261,547,108,232,84,137,779,84,221
55,378,184,622,194,184,288,128,334,354,312,334,688
56,782,532,218,250,532,117,230,101,137,762,101,238
57,400,230,600,170,230,278,97,322,351,327,322,673
58,781,526,219,255,526,110,237,109,128,763,109,237
59,413,222,587,191,222,291,99,296,383,321,296,679
60,767,526,233,241,526,123,229,110,135,755,110,245
61,391,219,609,172,219,292,117,317,347,336,317,664
62,808,549,192,259,549,104,237,88,126,786,88,214
63,373,192,627,181,192,272,94,355,359,286,355,714
64,799,547,201,252,547,110,239,91,123,786,91,214
65,410,242,590,168,242,273,109,317,332,351,317,649
66,767,482,233,285,482,125,257,108,153,739,108,261
67,411,213,589,198,213,278,129,311,347,342,311,658
68,781,508,219,273,508,115,234,104,154,742,104,258
69,375,199,625,176,199,297,105,328,368,304,328,696
70,776,539,224,237,539,124,209,100,152,748,100,252
71,435,260,565,175,260,270,112,295,333,372,295,628
72,745,483,255,262,483,124,226,131,160,709,131,291
73,409,222,591,187,222,294,103,297,378,325,297,675
74,776,517,224,259,517,123,237,101,145,754,101,246
75,379,213,621,166,213,268,109,353,325,322,353,678
76,768,532,232,236,532,134,211,98,159,743,98,257
77,406,222,594,184,222,294,96,300,382,318,300,682
78,754,524,246,230,524,138,218,108,150,742,108,258
79,405,249,595,156,249,252,101,343,307,350,343,650
80,760,505,240,255,505,122,226,118,151,731,118,269
81,412,207,588,205,207,315,113,273,407,320,273,680
82,783,555,217,228,555,113,220,104,121,775,104,225
83,375,218,625,157,218,288,106,337,339,324,337,676
84,765,510,235,255,510,136,233,99,158,743,99,257
85,440,249,560,191,249,268,120,292,339,369,292,631
86,775,502,225,273,502,104,228,121,149,730,121,270
87,372,211,628,161,211,288,103,340,346,314,340,686
88,800,521,200,279,521,100,247,100,132,768,100,232
89,419,224,581,195,224,266,124,315,337,348,315,652
90,752,471,248,281,471,117,230,131,168,701,131,299
91,370,196,630,174,196,324,124,306,374,320,306,680
92,776,530,224,246,530,125,215,99,156,745,99,255
93,458,261,542,197,261,250,115,292,332,376,292,624
94,732,477,268,255,477,130,205,138,180,682,138,318
95,406,231,594,175,231,270,111,324,334,342,324,658
96,739,489,261,250,489,129,215,132,164,704,132,296
97,405,233,595,172,233,295,96,300,371,329,300,671
98,770,507,230,263,507,126,235,104,154,742,104,258
99,407,215,593,192,215,260,122,333,330,337,333,663
