,Road0,Road1,Road2,Road3,Road4,Road5,Road6,Road7,Road8,Road9,Road10,Road11
0,575,233,425,342,233,277,311,148,308,544,148,456
1,391,153,609,238,153,367,188,242,417,341,242,659
2,656,363,344,293,363,171,292,173,172,655,173,345
3,426,226,574,200,226,298,144,276,354,370,276,630
4,678,395,322,283,395,169,275,153,177,670,153,330
5,439,227,561,212,227,265,154,296,323,381,296,619
6,665,400,335,265,400,169,248,166,186,648,166,352
7,431,223,569,208,223,299,127,270,380,350,270,650
8,692,460,308,232,460,166,222,142,176,682,142,318
9,450,263,550,187,263,280,121,270,346,384,270,616
10,713,459,287,254,459,154,233,133,175,692,133,308
11,445,245,555,200,245,233,126,322,307,371,322,629
12,685,443,315,242,443,156,223,159,175,666,159,334
13,450,248,550,202,248,279,128,271,353,376,271,624
14,724,475,276,249,475,145,229,131,165,704,131,296
15,426,235,574,191,235,280,123,294,348,358,294,642
16,695,458,305,237,458,158,225,147,170,683,147,317
17,430,247,570,183,247,289,115,281,357,362,281,638
18,704,466,296,238,466,152,222,144,168,688,144,312
19,433,248,567,185,248,288,118,279,355,366,279,634
20,713,477,287,236,477,139,222,148,153,699,148,301
21,446,255,554,191,255,262,123,292,330,378,292,622
22,694,452,306,242,452,155,222,151,175,674,151,326
23,413,227,587,186,227,278,108,309,356,335,309,665
24,717,515,283,202,515,147,189,136,160,704,136,296
25,434,262,566,172,262,249,104,317,317,366,317,634
26,704,453,296,251,453,151,228,145,174,681,145,319
27,436,241,564,195,241,292,105,272,382,346,272,654
28,711,495,289,216,495,156,207,133,165,702,133,298
29,425,260,575,165,260,295,106,280,354,366,280,634
30,720,480,280,240,480,139,225,141,154,705,141,295
31,432,254,568,178,254,269,120,299,327,374,299,626
32,713,491,287,222,491,140,205,147,157,696,147,304
33,422,250,578,172,250,272,99,306,345,349,306,651
34,729,478,271,251,478,132,230,139,153,708,139,292
35,432,247,568,185,247,286,117,282,354,364,282,636
36,699,454,301,245,454,152,230,149,167,684,149,316
37,442,252,558,190,252,236,106,322,320,358,322,642
38,712,456,288,256,456,125,221,163,160,677,163,323
39,439,254,561,185,254,298,121,263,362,375,263,625
40,727,504,273,223,504,144,204,129,163,708,129,292
41,418,256,582,162,256,275,97,307,340,353,307,647
42,721,478,279,243,478,129,208,150,164,686,150,314
43,442,260,558,182,260,269,113,289,338,373,289,627
44,706,473,294,233,473,140,204,154,169,677,154,323
45,442,250,558,192,250,270,120,288,342,370,288,630
46,707,467,293,240,467,144,209,149,175,676,149,324
47,432,255,568,177,255,268,93,300,352,348,300,652
48,746,499,254,247,499,127,220,127,154,719,127,281
49,424,241,576,183,241,257,112,319,328,353,319,647
50,704,453,296,251,453,142,219,154,174,672,154,328
51,424,246,576,178,246,304,118,272,364,364,272,636
52,691,459,309,232,459,153,211,156,174,670,156,330
53,417,249,583,168,249,289,104,294,353,353,294,647
54,723,497,277,226,497,138,207,139,157,704,139,296
55,435,271,565,164,271,280,100,285,344,371,285,629
56,705,461,295,244,461,137,223,158,158,684,158,316
57,422,233,578,189,233,275,116,303,348,349,303,651
58,716,495,284,221,495,132,203,152,150,698,152,302
59,439,262,561,177,262,272,107,289,342,369,289,631
60,725,489,275,236,489,132,209,143,159,698,143,302
61,436,260,564,176,260,264,103,300,337,363,300,637
62,729,490,271,239,490,121,208,150,152,698,150,302
63,428,234,572,194,234,238,109,334,323,343,334,657
64,716,480,284,236,480,139,210,145,165,690,145,310
65,416,245,584,171,245,294,101,290,364,346,290,654
66,717,474,283,243,474,144,211,139,176,685,139,315
67,423,255,577,168,255,263,105,314,326,360,314,640
68,720,472,280,248,472,136,203,144,181,675,144,325
69,443,260,557,183,260,287,122,270,348,382,270,618
70,709,467,291,242,467,143,210,148,175,677,148,323
71,424,259,576,165,259,284,100,292,349,359,292,641
72,717,480,283,237,480,144,205,139,176,685,139,315
73,453,275,547,178,275,260,106,287,332,381,287,619
74,687,435,313,252,435,153,215,160,190,650,160,350
75,450,260,550,190,260,257,120,293,327,380,293,620
76,690,456,310,234,456,150,204,160,180,660,160,340
77,435,254,565,181,254,302,95,263,388,349,263,651
78,705,482,295,223,482,157,198,138,182,680,138,320
79,452,285,548,167,285,256,110,292,313,395,292,605
80,712,463,288,249,463,131,206,157,174,669,157,331
81,449,272,551,177,272,252,103,299,326,375,299,625
82,670,439,330,231,439,150,198,180,183,637,180,363
83,434,262,566,172,262,299,107,267,364,369,267,631
84,716,483,284,233,483,144,210,140,167,693,140,307
85,424,267,576,157,267,254,104,322,307,371,322,629
86,686,459,314,227,459,140,199,174,168,658,174,342
87,422,248,578,174,248,278,104,300,348,352,300,648
88,724,479,276,245,479,138,213,138,170,692,138,308
89,439,266,561,173,266,274,101,287,346,367,287,633
90,672,446,328,226,446,162,200,166,188,646,166,354
91,452,283,548,169,283,252,98,296,323,381,296,619
92,696,448,304,248,448,153,213,151,188,661,151,339
93,460,263,540,197,263,276,136,264,337,399,264,601
94,716,476,284,240,476,141,193,143,188,669,143,331
95,426,264,574,162,264,288,101,286,349,365,286,635
96,683,442,317,241,442,154,214,163,181,656,163,344
97,446,257,554,189,257,266,116,288,339,373,288,627
98,708,472,292,236,472,125,194,167,167,666,167,334
99,416,256,584,160,256,277,96,307,341,352,307,648
